bandwidth,sigma
2.2,3.9134076946725314
1.7000000000000002,4.3120810134467416
0.0,0.0
3.3000000000000003,2.8803389088267193
4.5,3.0573152695541115
8.9,2.496539914377997
3.3000000000000003,3.697392228585283
2.1,3.926943227049589
0.1,1.289139312778938
1.4000000000000001,4.321730340377265
0.1,1.2869759611432445
2.7,4.20457977940544
0.0,0.0
0.9,0.05634484938228506
8.9,3.1942184875964865
0.8,0.0364641730314968
8.9,2.186652409145522
1.9000000000000001,4.283833337711371
1.4000000000000001,4.263528908125328
0.0,0.0
5.5,2.403323187668738
1.7000000000000002,4.219350484301653
0.1,1.8035500590191003
3.0000000000000004,3.6954824411064098
0.9,4.222832260830386
0.0,0.0
1.7000000000000002,4.263920582425881
0.0,0.0
0.1,1.804517240215901
0.0,0.0
3.0000000000000004,3.68606975843094
0.0,0.0
0.0,0.0
2.7,3.672416870326038
0.4,0.4652047220341993
0.0,0.0
0.1,1.737709016904522
1.6,4.326741570644574
0.0,0.0
0.0,0.0
0.8,0.2540118142170285
2.2,4.319860413971768
0.4,1.9196070394174534
0.0,0.0
0.1,1.803523435545561
8.9,3.160490827848949
2.2,4.112196229202997
0.8,0.19951829863851206
1.1,4.324977076050895
0.4,1.1882888218715049
1.2000000000000002,4.3299554307561126
0.1,1.8032668845104725
2.6,3.9698579304370956
4.3999999999999995,2.638559705319067
0.1,1.190646017289313
0.8,0.2513992244407844
0.7000000000000001,0.1607839707266837
0.0,0.0
3.7,3.250444695349568
0.0,0.0
0.1,1.2891533429438038
3.0000000000000004,3.7370007701946366
8.9,2.4524208951379807
0.9,0.30613529240320914
5.1,3.3738701372701607
0.7000000000000001,0.1770321051637321
0.1,1.803137160475537
0.1,1.2882949193868707
0.0,0.0
1.3000000000000003,4.159538477907683
3.3000000000000003,3.762409027958095
1.6,4.306822241285388
8.0,3.1937898552395754
0.1,1.8016507366429038
0.8,1.5372525876988068
4.3999999999999995,3.0737588320828726
0.1,1.7384453525756107
0.1,1.2886473690972102
8.9,2.18622358073183
0.0,0.0
1.2000000000000002,4.302049396916709
0.0,0.0
1.0,3.4787909302833278
3.0000000000000004,3.545835726529104
0.1,1.8022944833634313
0.0,0.0
0.1,1.289181399056122
1.0,3.8395351386063634
0.0,0.0
1.2000000000000002,4.253819535815691
2.5000000000000004,3.8582845082632677
0.9,3.306424527772786
3.1,3.4786696376112167
0.1,1.2883513710005392
0.0,0.0
0.1,1.8032536139448485
0.0,0.0
0.0,0.0
1.4000000000000001,4.345607225069502
2.4000000000000004,3.7238821740447428
0.5,1.1815415750758704
1.1,4.202570877611397
8.9,2.7220141098176307
1.2000000000000002,4.1148339667699405
0.0,0.0
0.1,1.2886192057497001
3.3000000000000003,3.0937843292051097
0.9,0.2138639326587236
1.3000000000000003,4.279737973063144
0.0,0.0
2.0,4.078077926550809
0.8,0.06734531489535021
0.0,0.0
0.8,0.2242793010010275
8.9,2.721866588922608
0.7000000000000001,0.42830489951699036
3.4000000000000004,3.8101999716775845
0.8,0.10808571367754284
1.7000000000000002,4.10382121815103
0.0,0.0
0.7000000000000001,3.9744608149009695
0.6,3.7361319784647358
0.8,0.23533622065357074
0.7000000000000001,0.20863662916914757
0.6,0.28187752591979665
2.1,4.1133851585785335
8.9,2.18513595883586
1.0,3.423490397884237
1.8000000000000003,4.103745799566107
1.2000000000000002,4.035144251796893
1.0,3.742975046887246
0.9,0.4247519394506434
