bandwidth,sigma
1.5000000000000002,0.27387101534358105
0.1,2.0068671387674506
0.0,0.0
0.0,0.0
0.1,2.0015160860433436
8.9,3.9270821354490377
5.0,3.869512364667401
0.0,0.0
1.4000000000000001,0.08126703092855045
0.0,0.0
1.5000000000000002,0.16240307558001507
8.9,3.680722561244762
1.8000000000000003,2.4322512917529866
0.0,0.0
0.1,2.0062765906040565
0.0,0.0
2.6,4.340303046413368
3.9000000000000004,4.183405335637924
0.0,0.0
8.8,3.71669306670959
2.1,3.3140603786338683
1.3000000000000003,0.09961317965476275
2.0,3.567911908562599
0.0,0.0
1.3000000000000003,0.07468627672124846
1.5000000000000002,1.7950302783173784
2.6,4.28721216306247
3.1,4.37440693790951
0.4,1.732703016701535
0.1,2.659527298488242
1.4000000000000001,0.3425673741694693
1.6,0.1155738914332429
1.2000000000000002,0.16668855987269526
0.1,2.0062765906040565
8.9,3.6127158892432725
1.5000000000000002,0.1709373495063
0.0,0.0
2.8000000000000003,4.44406090305748
1.4000000000000001,0.21660111647906785
1.3000000000000003,0.0533724615591824
0.0,0.0
8.9,4.165328510674706
0.0,0.0
1.5000000000000002,0.051203711130290944
1.3000000000000003,0.06972812412524243
0.0,0.0
0.0,0.0
8.9,3.8948704262369667
0.4,0.309974211754082
0.1,2.759077922621773
1.5000000000000002,0.04508202974628108
4.3999999999999995,4.297518811701754
1.4000000000000001,0.22792813328073838
0.0,0.0
4.6,4.087954186170658
2.2,3.882148929516566
8.9,3.6136829457872763
0.1,2.7589872807635403
1.7000000000000002,0.39260462291710124
0.1,2.0015160860433436
8.9,4.166967208754843
0.1,2.0046056638292242
8.5,3.2841464565062934
1.4000000000000001,0.22635146626939168
4.6,4.2013117401128435
2.6,4.33359036389273
2.3000000000000003,3.6694607647204367
8.8,4.342169252603582
0.1,2.0015160860433436
1.6,2.4245470401767957
1.6,0.28034875713131785
0.0,0.0
0.0,0.0
8.9,3.868715685367183
0.1,2.7612212193415067
0.0,0.0
2.9000000000000004,4.4049334092102495
1.6,3.362890291711615
0.1,2.6611492076706487
0.0,0.0
1.5000000000000002,0.19369066053953887
1.6,0.08829072805326814
1.8000000000000003,1.75353835454037
1.7000000000000002,0.34226440604309516
3.2,4.43099214251056
1.4000000000000001,0.15219009235275477
0.0,0.0
0.1,2.0060355373977474
0.0,0.0
3.8000000000000003,4.278525585821549
2.0,2.976594166622023
0.0,0.0
0.0,0.0
1.7000000000000002,1.8573520205797587
2.7,3.285276344904466
0.0,0.0
1.5000000000000002,0.2803650071387157
0.0,0.0
2.5000000000000004,4.215309251411262
0.0,0.0
1.5000000000000002,0.28045226481594887
1.7000000000000002,0.18843078942017097
2.4000000000000004,4.318714114719936
1.4000000000000001,0.09203907533020758
0.0,0.0
0.8,2.371444716825844
2.2,3.6490518762439272
2.8000000000000003,4.344323100034354
3.7,4.233884518669559
0.0,0.0
0.0,0.0
1.6,0.4553106920366683
0.0,0.0
0.0,0.0
0.0,0.0
1.8000000000000003,3.703302405175573
1.7000000000000002,3.67315002493638
0.0,0.0
1.4000000000000001,0.11539936155656016
1.5000000000000002,1.7258766712368165
0.1,2.759963725869776
0.1,2.7572029947234515
1.3000000000000003,0.09533963010474303
5.9,3.8699590594942275
0.1,2.7614475240473073
1.4000000000000001,0.1718106316324145
1.4000000000000001,0.08331505010500642
0.1,2.0060574623459253
0.0,0.0
0.0,0.0
0.0,0.0
1.3000000000000003,0.03446677794280756
1.5000000000000002,2.4537764314166206
8.9,3.7449063053799097
0.0,0.0
0.0,0.0
2.3000000000000003,3.2203050942006564
8.9,3.8719896109458336
0.0,0.0
0.0,0.0
3.6,4.182540478997365
1.5000000000000002,0.13908195000069604
0.0,0.0
0.1,2.6584052070293676
0.1,2.6617483044443677
4.2,4.114536025764384
1.4000000000000001,0.31840786396687176
8.4,3.5459224646947383
1.6,3.2503719196010974
1.7000000000000002,1.789056515892179
0.0,0.0
0.0,0.0
8.9,3.2067443853495163
0.1,2.0015160860433436
0.0,0.0
0.0,0.0
8.9,3.2029745065510866
0.1,1.8567146747845786
0.7000000000000001,0.3539529851355588
1.5000000000000002,0.4467624656992253
1.3000000000000003,0.12081230850830928
2.7,4.467870544244616
0.1,2.7589872807635403
1.8000000000000003,3.7304394666966685
8.9,3.577287193305368
4.3999999999999995,4.113634535954952
0.0,0.0
1.3000000000000003,0.2759286607581029
0.1,2.0027883372867405
8.9,3.2838078753444813
0.0,0.0
0.0,0.0
2.3000000000000003,4.276392926471219
0.0,0.0
2.8000000000000003,4.426821791983722
0.0,0.0
1.8000000000000003,1.669136711159114
1.8000000000000003,3.616799857242417
3.6,4.114537863251142
0.0,0.0
0.0,0.0
0.0,0.0
0.4,0.5775306228905431
0.8,3.8787401996844744
1.5000000000000002,0.21372920775210025
2.4000000000000004,4.371314665898716
1.4000000000000001,1.6021909020895626
1.6,0.22653757529892674
1.9000000000000001,3.2524973084458497
0.6,0.5669482382642411
1.8000000000000003,2.568153291502685
0.1,2.7590548247956086
8.9,3.6787784038448486
0.0,0.0
1.6,0.5353593240365705
3.0000000000000004,4.357887787614733
3.0000000000000004,4.233034540196569
3.0000000000000004,4.2682919906791525
0.1,1.856344593878394
0.1,2.7583542564260792
0.1,2.0068671387674506
8.8,3.2868637508260274
1.4000000000000001,0.30957181466142514
0.0,0.0
6.7,3.5457298411639133
1.3000000000000003,0.0991581817518195
1.3000000000000003,0.11910500472464956
0.0,0.0
0.0,0.0
0.30000000000000004,0.16415953462629518
0.1,2.0027883372867405
1.6,0.30688201851760766
8.9,3.124072434293036
2.2,4.2351920494803625
1.9000000000000001,3.5771285898012075
0.1,2.657182403212867
0.0,0.0
8.9,3.9278205468796052
0.1,2.760885418202726
1.4000000000000001,0.3425353647575482
0.6,0.6789259215196393
5.7,4.155862454962323
1.7000000000000002,3.5096840927624293
1.5000000000000002,1.6808945523021555
0.1,1.8549895366928788
2.1,3.582641077324194
0.0,0.0
2.7,4.118687809702482
0.1,2.603107352098997
2.3000000000000003,4.03822622722938
1.4000000000000001,0.16893692709552155
0.1,2.7578042321368117
2.6,4.400233150849885
1.3000000000000003,0.4771141436258636
2.6,3.5471725041800823
1.3000000000000003,0.3590598322208906
1.4000000000000001,0.2909703616854606
0.1,2.0015160860433436
8.9,3.9266476891401316
0.0,0.0
0.0,0.0
0.8,4.162591831589157
